ID,ERTS_number,County,City,Address1,Address2,Location,Latitude,Longitude,Medium,Incident_Category,Source_Type,Source,Oil_type,Quantity_total,QuantityToWater,Quantity_Imp,Quantity_recovered,Activity,Cause_Type,Cause,Regulated,Impact,Date_incident,CaseName,ReportID
680,668772,KING,SEATTLE,809 FAIRVIEW PL N,,,47.62678,-122.33496,Fresh water,Oil Spill,Unknown,UNKNOWN,DIESEL/MARINE GAS OIL,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,,11/3/2016,Lake Union Unknown Sheen ,175407
683,668797,KING,AUBURN,1402 LAKE TAPPS PARKWAY E,,HOP JACK`S RESTURANT,47.2443,-122.21086,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,5.0,5.0,,5.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,CONTAMINATED ROADWAY/PARKING LOT,11/6/2016,HOP JACK'S DIESEL SPILL AUBURN,174607
685,668795,PIERCE,GIG HARBOR,Elgin Clifton Access Rd,,Rocky Creek Park,47.38379,-122.74006,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,5.0,5.0,,,Z- UNKNOWN,HUMAN ERROR,DELIBERATE VIOLATION,N,GROUND WATER CONTAMINATION,11/7/2016,Gig Harbor Confidential Complaint 11/7/16,174618
686,668811,KING,SEATTLE,3443 1ST AVE S,,PENSKE,46.563487,-118.539469,Storm Drain Pipe,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,WASTE OIL,100.0,100.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,PROCEDURAL ERROR,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",11/7/2016,Penske Truck Spill Seattle,174626
688,668832,PIERCE,FIFE,,,I-5 southbound north of exit on 54th Ave,47.24254,-122.33771,Fresh water,"Oil Spill,Vehicular Accident-Non-Oil",Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,100.0,100.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/8/2016,Ro Con Semi truck accident hydraulic spill,174674
689,668832,PIERCE,FIFE,,,I-5 southbound north of exit on 54th Ave,47.24254,-122.33771,Ditch - Wet,"Oil Spill,Vehicular Accident-Non-Oil",Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,10.0,10.0,,9.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/8/2016,Ro Con Semi truck accident hydraulic spill,174674
691,668866,KING,SEATTLE,12400 51st Pl S,,SOUTH SEATTLE INTERMODAL FACILITY,47.49217,-122.27013,Catch Basin - Wet,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,HYDRAULIC OIL,30.0,30.0,,30.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",11/9/2016,BNSF lift vehicle hydraulic Tukwila,174691
694,668850,KING,AUBURN,521 8TH ST SW,,ULINE SHIPPING SUPPLIES,47.30132,-122.23693,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,5.0,5.0,,5.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/5/2016," PROVAC street sweeper, oil spill, Auburn",175209
695,668851,WHATCOM,BELLINGHAM - WHAT,1200 BLOCK OF ASTOR ST,,,48.7569,-122.488392,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,WIND,N,WATER POLLUTION,11/5/2016,Gas release from motorbike Bellingham,175210
699,668923,PIERCE,FIFE,3422 FREEMAN RD,,UPS Facility in Fife,47.226093,-122.320586,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,25.0,25.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,POTENTIAL POLLUTION ONLY-NO RELEASE,11/14/2016,UPS Truck Diesel Spill at UPS Fife Facility,174749
702,668925,SKAGIT,MOUNT VERNON,N LAVENTURE & E DIVISION,,,48.421005,-122.313375,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,5.0,5.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,DELIBERATE VIOLATION,N,CONTAMINATED ROADWAY/PARKING LOT,11/10/2016,VEHICLE ACCIDENT MOUNT VERNON,174771
704,668960,SNOHOMISH,EVERETT,10012 32ND AVE W,,PAINE FIELD,47.901059,-122.277041,Fresh water,Oil Spill,Vehicle,AIRCRAFT,JET FUEL/KEROSENE,10.0,10.0,,10.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,CONTAMINATED ROADWAY/PARKING LOT,11/15/2016,AVIATION TECHNICAL SERVICE FUEL SPILL EVERETT,174828
706,669071,COWLITZ,LONGVIEW,I-5 Milepost 36 - Exit 36A,,Northbound I-5 Milepost 36,46.10234,-122.87593,Wetland - Fresh,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,7.0,7.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,FATIGUE/REDUCED ALERTNESS,N,"SOIL CONTAMINATION, WATER POLLUTION",11/19/2016,Pendulum Transport Spill NB I-5 Milepost 36 - Longview 11-19-16,174919
707,669066,KING,AUBURN,700 15TH ST SW,,BOEING,47.282166,-122.244541,Catch Basin - Wet,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,OTHER,5.0,5.0,,5.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,11/18/2016,Boeing Penetrant Oil Spill,175013
709,669116,KING,RENTON,16605 SE 134th St,,,47.48221,-122.11892,Fresh water,Oil Spill,Unknown,UNKNOWN,GASOLINE,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,CONTAMINATED ROADWAY/PARKING LOT,11/21/2016,Gas Spill to Storm Drain Renton,175046
711,669176,KING,SHORELINE,N 155TH,E OF MERIDIAN,,47.741383,-122.332559,Catch Basin - Wet,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,WIND,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",11/24/2016,Seattle City Light Mineral Oil Spill,175197
712,669129,THURSTON,TUMWATER,79th Ave SE,,Deschutes Heights Phase 2 Project,46.97347,-122.87467,Catch Basin - Wet,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,HYDRAULIC OIL,40.0,40.0,,,CONSTRUCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/14/2016,"Yokes Construction concrete pumper truck, oil spill",175069
713,669181,YAKIMA,YAKIMA,1010 East A St,,,46.6065,-120.4921,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,35.0,35.0,,35.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,11/27/2016,Guest House Inn Yakima transformer,175073
718,669292,KING,SEATTLE,543 41ST NW,,,47.65634,-122.35906,Canal,Oil Spill,Vessel,FISHING VESSEL,HYDRAULIC OIL,1.0,1.0,,,MAINTENANCE/TESTING,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/1/2016,"FV Aldebaran, oil spill",175194
720,669302,THURSTON,LACEY,7727 Union Mills Rd SE,,International Paper,47.03194,-122.77785,Storm Water Retention Pond - Wet,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,LUBE OIL/MOTOR OIL,10.0,10.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,ORG/MANAGEMENT FAILURE,INADEQUATE MAINTENANCE,N,WATER POLLUTION,12/2/2016,Oil and Grease in On-site Stormwater Ponds,175200
721,669300,PIERCE,PARKLAND,2721 90th St E,,Storm Water Pond at 2721 90th Street E.,47.17563,-122.3927,Fresh water,Oil Spill,Public Lands,PUBLIC WATERWAY,OILY WATER MIXTURE,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/1/2016,Pierce County SW Pond Mystery Oil Discharge 12-2-16,175199
726,669353,SNOHOMISH,MONROE,13739 ROOSEVELT RD SE,,ARCO AM/PM GAS STATION,47.873,-122.007,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,5.0,5.0,,1.0,FUELING (NON-VESSEL),HUMAN ERROR,FATIGUE/REDUCED ALERTNESS,N,CONTAMINATED ROADWAY/PARKING LOT,12/3/2016,Monroe Arco Station Spill,175307
728,669370,FRANKLIN,KAHLOTUS,,,Lower Monumental,46.563487,-118.539469,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,LUBE OIL/MOTOR OIL,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/6/2016,Lower Monumental sheen at startup.,175279
731,669236,SNOHOMISH,EVERETT,2802 W MARINE VIEW DR,,,47.98052,-122.2147,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,GASOLINE,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,11/28/2016,DJB Trucking Co. Fuel Spill ,175353
733,669457,GARFIELD,POMEROY,,,Lower Granite Dam,46.660716,-117.428419,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,OILY WATER MIXTURE,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/12/2016,USACE Lower Granite Sheen,175420
734,669430,KING,KIRKLAND,131st Pl NE & NE 100th St,,,47.68946,-122.16606,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,COOLANT,5.0,5.0,,,Z- OTHER,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,12/9/2016,King County Bus Transmission Fluid Spill,175430
735,669454,CLARK,RIDGEFIELD,NW 324th Street & NW 26th Ave,,,45.85572,-122.69774,Ditch - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,18.0,18.0,,,UNDERWAY OR IN MOTION,"XTERNAL CONDITIONS,HUMAN ERROR","INATTENTION/DISTRACTION, SNOW",N,"SOIL CONTAMINATION, WATER POLLUTION",12/11/2016,"Ridgefield, WA Mystery Disel Spill",175735
736,669454,CLARK,RIDGEFIELD,NW 324th Street & NW 26th Ave,,,45.85572,-122.69774,Ditch - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,"XTERNAL CONDITIONS,HUMAN ERROR","INATTENTION/DISTRACTION, SNOW",N,"SOIL CONTAMINATION, WATER POLLUTION",12/11/2016,"Ridgefield, WA Mystery Disel Spill",175735
737,669470,PIERCE,GIG HARBOR,5120 Borgen Blvd,,Home Depot,47.35737,-122.60712,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,10.0,10.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",12/12/2016,Gig Harbor Home Depot Gasoline Spill 12/12/16,175435
738,669533,FRANKLIN,KAHLOTUS,5520 Devels Canyon Rd,,USACE Lower Monumental Dam,46.563487,-118.539469,Stream/River,Oil Spill,Facility,GOVERNMENT FACILITIES,LUBE OIL/MOTOR OIL,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/14/2016,Lower Monumental Sheen in gate slot,175472
741,669458,KING,SEATTLE,812 E HOWE ST,,,47.63613,-122.32191,Fresh water,Oil Spill,Private Property,RESIDENTIAL,DIESEL/MARINE GAS OIL,10.0,10.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,12/10/2016,HARVARD AVE HEATING OIL LEAK SEATTLE,175642
744,669404,BENTON,MC NARY DAM,MC NARY DAM,,MC NARY DAM,45.93602,-119.297786,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,LUBE OIL/MOTOR OIL,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/7/2016,Mcnary Dam lube oil spill,175531
745,669437,DOUGLAS,BRIDGEPORT,HWY 17/Pearl Hill Rd,,CHIEF JOSEPH DAM,47.995195,-119.641194,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,OTHER,10.0,10.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/9/2016,Chief Joseph Dam Gate Seal Anti-freeze System,175547
746,669554,CHELAN,LEAVENWORTH,920 US-2,,Leavenworth,47.59667,-120.66129,Storm Drain Pipe,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,24.0,24.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,DELIBERATE VIOLATION,N,"OTHER, WATER POLLUTION",12/13/2016,Icicle Quick Stop Fuel spill,175579
748,669594,WHITMAN,COLFAX,Almota Ferry Rd,,Lower Granite Dam,46.66114,-117.43005,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,UNKNOWN,1.0,1.0,,0.0,Z-UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/19/2016,Lower Granite Dam sheen 12/19/16,175580
749,669597,PIERCE,SUMNER,3711 142nd Ave E,,Sumner,47.22275,-122.23508,Fresh water,"Oil Spill,Vehicular Accident-Non-Oil",Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,12/19/2016,Sumner Vehicle Accident 142nd Ave E. - 12-19-16,175587
750,669597,PIERCE,SUMNER,3711 142nd Ave E,,Sumner,47.22275,-122.23508,Catch Basin - Wet,"Oil Spill,Vehicular Accident-Non-Oil",Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,12/19/2016,Sumner Vehicle Accident 142nd Ave E. - 12-19-16,175587
752,669627,KING,MAPLE VALLEY,21627 SE 271st St,,,47.35906,-122.05318,Ditch - Wet,Oil Spill,Facility,ABOVEGROUND STORAGE TANK,OILY WATER MIXTURE,175.0,175.0,,174.0,MAINTENANCE/TESTING,HUMAN ERROR,JUDGMENT,N,"CONTAMINATED ROADWAY/PARKING LOT, SOIL CONTAMINATION, WATER POLLUTION",12/19/2016,Maple Valley Heating Oil Spill,175655
754,669656,KING,SEATTLE,3429 Colorado Ave S,,SEATTLE MAXUM PETROLEUM ,47.5729,-122.33752,Catch Basin - Wet,Oil Spill,Vehicle,TANK TRUCK,LUBE OIL/MOTOR OIL,67.0,67.0,,,OIL TRANSFER (CARGO),"QUIPMENT/MATERIAL FAILURE,HUMAN ERROR","INATTENTION/DISTRACTION, MECHANICAL FAILURE",N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",12/22/2016,Maxum Lube Oil Spill Seattle,175694
755,669636,KING,BELLEVUE,13817 NE 20TH ST,,LAND ROVER - JAGUAR DEALERSHIP EASTSIDE,47.62738,-122.155922,Fresh water,Oil Spill,Vehicle,OTHER - VEHICLE,DIESEL/MARINE GAS OIL,10.0,10.0,,10.0,UNDERWAY OR IN MOTION,UNKNOWN,UNKNOWN,N,POTENTIAL POLLUTION ONLY-NO RELEASE,12/20/2016,Diesel release at car dealership Bellevue,175991
756,669690,KING,SEATTLE,4034 46TH AVE SW,,46th st and SW Dakota st,47.566707,-122.390147,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,50.0,50.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,POTENTIAL POLLUTION ONLY-NO RELEASE,12/22/2016,UNK Diesel Spill 46th st and SW Dakota st Seattle,175757
757,669704,THURSTON,OLYMPIA,Cooper Point Rd and Black Lake Blvd,,1515 Black Lake Blvd,47.03468,-122.93805,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,OILY WATER MIXTURE,1.0,1.0,,0.0,Z- UNKNOWN,HUMAN ERROR,PROCEDURAL ERROR,N,WATER POLLUTION,12/23/2016,Sheen from Jiffy Lube,175734
758,669711,GRAYS HARBOR,MONTESANO,441 S Main St,,Parking lot of the Crow's Nest Drive-in,46.97784,-123.60122,Storm Drain Pipe,"Oil Spill,Fire/explosion",Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,5.0,5.0,,0.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",12/26/2016,Monesano Vehicle Fire 12-26-2016,175749
759,669784,SKAMANIA,NORTH BONNEVILLE,,,Bonneville Dam,45.65009,-121.95462,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,HYDRAULIC OIL,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/29/2016,"USACE Bonneville Dam, oil spill",175833
761,669825,KING,BELLEVUE,2501 100TH AVE SE,,CHESTERFIELD BEACH PARK,47.588094,-122.206418,Fresh water,Oil Spill,Public Lands,OTHER - PUBLIC LANDS,WASTE WATER,360.0,360.0,,0.0,Z- OTHER,ORG/MANAGEMENT FAILURE,INADEQUATE MAINTENANCE,N,WATER POLLUTION,12/31/2016,SEWAGE SPILL BELLEVUE,175910
